"","1642.MS00452","1642.MS00365","2382.SH004.C1.RH.4.617.rhizo.9.12.lane7.NoIndex.L007.sequences","1001.SKB7","2382.SH007.C6.RH.3.713.root.9.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.5.797.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.1.SH008.rhizo.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00574","2382.DPOO1.C1.HA.1.228.root.9.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.4.668.root.9.12.lane7.NoIndex.L007.sequences","2382.GM.181.R4.rhizo.10.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.5.722.rhizo.9.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.1.103.root.6.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.4.243.root.9.11.lane1.NoIndex.L001.sequences","2382.SH008.C6.HA.1.328.root.9.11.lane1.NoIndex.L001.sequences","2382.SH004.C1.RH.5.423.root.4.12.lane7.NoIndex.L007.sequences","2382.HE003.C181.HA.1.353.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00558","2382.SH004.C1.RH.2.208.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00630","1642.MS00624","1642.MS00546","1642.MS00430","1642.MS00343","2382.RU006.C181.RH.4.593.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00597","2382.GM.181.R1.rhizo.10.12.lane7.NoIndex.L007.sequences","1642.MS00468","2382.HE003.C181.HA.2.127.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00434","1642.MS00427","1642.MS00359","1642.MS00424","1642.MS00561","2382.SH005.C3.RH.2.457.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.4.443.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00586","1642.MS00353","1642.MS00396","2382.MU002.C3.HA.3.687.rhizo.9.12.lane7.NoIndex.L007.sequences"
"1642.MS00427",-2.20566108684437,-2.45920717752961,1.7644636585445,0.886937172694052,0.135276853314982,3.61402145580962,2.57913323407397,-2.2098688349427,-0.0438892814552433,-0.0119740702257499,0.874708014538392,1.82188034804539,0.0625036370061207,-0.202292897506971,0.140521899168866,1.03481680774859,-0.332960203762156,-1.9930808800947,0.0218381523068704,-2.18923296445837,-1.49659838764277,-2.35640441107748,-2.14774598537901,-2.70280111196151,-0.280114988366743,-1.72530020182122,0.237871136068972,-1.96532093532457,-0.749703142103831,-2.08156787065904,NA,-2.68615753888323,-2.36010428589378,-2.92077169763499,2.3300961826218,-0.0330462458402795,-2.30120495971632,-2.96144015700157,-2.36892996293044,3.39216899142282
"1642.MS00359",-2.70105881544737,-4.22092810451968,-0.565827482977126,-1.68116361117671,-0.859618316359037,0.260999755941222,-0.0281793535730703,-2.44100763591779,-1.17025241567379,-1.70599517901487,-1.03537155199251,-0.133034276442606,-0.583528119751695,-1.24923096059598,-1.32383404506186,-1.09840648140839,-1.17166617310059,-1.74459004402509,-1.18993804878452,-2.73409645191528,-1.43613197541995,-1.41839017334834,-2.97712901936097,-4.76309271793968,0.27531971206229,-1.21222144461272,-1.49633566890977,-2.56703586702598,-1.40889953927043,-3.40056165875942,-2.68615753888323,NA,-3.33683200472276,-2.87051140189437,-0.771441738728612,-1.34691280376251,-2.16282110069576,-5.34669325097238,-4.1139075564557,-0.0879595081895018
"1642.MS00424",-2.81502214557139,-2.98656186033468,0.301420107879908,0.439003928874238,-0.715348397272886,1.70940291238161,1.04303752903918,-3.53025739232175,-0.655273502055166,-0.57170653033208,-0.360373812323144,0.0293533438154056,0.117900249259945,-0.717047662502778,-0.197203277747772,0.155773582452184,-0.705304664622831,-3.29999386510753,-0.615843108157252,-4.91102189083159,-1.74029184735437,-3.82591876322481,-4.96571020369033,-4.93355360250044,-0.259426488655815,-3.57183182646161,-1.12293832456408,-5.07009929525213,-1.31658260203227,-4.80094070059318,-2.36010428589378,-3.33683200472276,NA,-4.18823248870656,0.87129791816818,-0.437387518184834,-4.1801604350729,-3.98204456696949,-5.1848928819824,1.45376284952937
"1642.MS00561",-3.69507012618726,-2.37120222838114,3.0402454761725,1.72627045449673,0.198580248023399,4.49407321642166,3.27014621110278,-4.96905893060551,0.565050432151916,0.597579754601642,2.10136224484665,2.55780258102416,1.76138102524492,0.064092219311384,1.10430298479783,2.18983033676867,0.108205324469566,-3.79469845349302,0.89230177497964,-4.25935701413805,-2.61689095567715,-4.60028606187594,-3.34557520691097,-2.40047571718727,0.474507732998102,-4.40570159424392,0.510694918198361,-3.3330807894798,-0.140631623705015,-3.99442769901795,-2.92077169763499,-2.87051140189437,-4.18823248870656,NA,3.77194033928715,0.380547724823111,-4.06486350387545,-2.68975409543957,-3.36547914233097,3.64918194082896
"2382.SH005.C3.RH.2.457.rhizo.4.12.lane7.NoIndex.L007.sequences",4.43849208971535,-0.133598980233074,-8.40184792843748,-2.63046209597998,-5.61945097938967,-2.32293155487111,-4.42758285259975,5.02311877392243,-4.20679654057887,-6.64423228042079,-7.14584152085326,-2.71442545739604,-6.73290103905785,-7.04971416341719,-4.5310205636337,-6.69958078872126,-6.36732317313744,3.80035427984619,-6.89431632899285,5.61354002584492,6.63369379334644,1.92773587744414,4.2227310621476,0.460275536133297,-2.43915416014045,4.83773603214643,-5.5174054426967,4.64972414646731,-6.32005452616431,5.47208796683855,2.3300961826218,-0.771441738728612,0.87129791816818,3.77194033928715,NA,-6.01714798902781,8.83001464132272,-0.509401807906054,6.1684061954655,-5.37214768795743
"2382.DPOO1.C1.HA.4.443.root.4.12.lane7.NoIndex.L007.sequences",0.280481689904771,-0.943759030000424,-6.75102141282443,-3.21116847989265,-3.74704847125157,-2.26590532385261,-2.89551164081163,0.786859882090313,-3.14346566839418,-4.59657617983059,-3.16164721386701,-4.55211302693299,-5.70264152477459,-5.18549131831375,-6.12352890669442,-6.23289457763453,-3.90191436707276,0.561440793047619,-4.74747895956774,0.882442406116225,1.55702330607551,0.106068068697627,-0.126924151702354,-0.774411015636613,-2.56261702185031,1.07055448017329,-4.68733873018425,0.870802763894972,-5.620837877424,0.943296843604174,-0.0330462458402795,-1.34691280376251,-0.437387518184834,0.380547724823111,-6.01714798902781,NA,2.24909337941043,-0.714479348258884,1.12249927352281,-4.53450660719574
"1642.MS00586",-2.91759073659716,-1.47003801481199,8.8709053617032,3.66667016379314,1.434288982534,11.4178223617273,9.63536440657457,-4.59967647988826,2.29322614989013,3.37511172959289,8.34417070937906,8.19476213370866,3.98075591411314,1.11637832117498,3.60913107512627,6.63338497191898,1.33405740892147,-4.39338813277447,3.37772242403072,-3.41171954227756,-1.95411404535005,-4.00047436365327,-3.65147148785768,-1.74326775482986,2.03004598575612,-3.8080846461386,5.35498910209024,-2.75924833776902,2.87401044110766,-5.15834676426781,-2.30120495971632,-2.16282110069576,-4.1801604350729,-4.06486350387545,8.83001464132272,2.24909337941043,NA,-2.02617741016932,-3.6657919063127,9.4352596241762
"1642.MS00353",-2.66800160761179,-5.42092929522858,-0.450097408302944,-1.20741041417963,0.0449325219556883,1.08530915270056,0.593403764706434,-2.86801630800861,-0.379822460228637,-0.949773247374482,-1.15258978970621,0.510740575753404,-0.675189737419077,-0.540353091875082,-0.778972380871925,-0.725464571722033,-0.550224795490733,-1.95501548419603,-0.932654632218203,-2.90146388437915,-2.02916075825132,-1.58083554027407,-3.33522036503039,-6.20046754340045,-0.656143629536727,-2.10198426774967,-1.98256937944846,-2.93008862669421,-1.79520936990851,-3.36901396732046,-2.96144015700157,-5.34669325097238,-3.98204456696949,-2.68975409543957,-0.509401807906054,-0.714479348258884,-2.02617741016932,NA,-3.57167588720904,0.368309908287287
"1642.MS00396",-2.14846956062775,-2.8915609780458,6.3436704708553,2.4290417256742,1.13623753340268,9.38543174058736,7.75511506839722,-3.49457465591348,1.36423389618444,2.23848018376887,4.13298849804589,5.84970355969994,2.15461516032043,0.495477493902922,2.01913740596971,4.24329868417659,0.436306680679983,-4.07811090877757,1.95171106595539,-3.62641425458301,-1.0302512719706,-2.60539761830588,-3.72094351960101,-3.91716430844774,0.610069016502223,-1.92249746692988,2.30837476238498,-3.05850986550951,0.854444333258316,-4.52221805575102,-2.36892996293044,-4.1139075564557,-5.1848928819824,-3.36547914233097,6.1684061954655,1.12249927352281,-3.6657919063127,-3.57167588720904,NA,6.63235374058947
"2382.MU002.C3.HA.3.687.rhizo.9.12.lane7.NoIndex.L007.sequences",4.39325614585783,1.33107448726365,-5.15057986288225,-0.705337685399495,-4.69249729403179,-3.32409631495512,-8.37249818357554,5.20720658883138,-3.277907270315,-4.76638298450674,-4.95259197083388,-4.4063468615928,-5.72457540747742,-6.16626940824548,-5.3448796709946,-4.85932992574454,-4.77000433962863,3.63684669291653,-3.7200784419778,6.33894875464306,6.8647773337239,2.25759062514761,5.30256651207741,1.40931473833012,-1.93805162534675,5.84412952505718,-5.75085568304763,3.15458010473289,-4.84627495393528,6.1922903962402,3.39216899142282,-0.0879595081895018,1.45376284952937,3.64918194082896,-5.37214768795743,-4.53450660719574,9.4352596241762,0.368309908287287,6.63235374058947,NA
