"","2382.SH004.C1.RH.4.15.root.6.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.5.473.root.4.12.lane7.NoIndex.L007.sequences","2382.DPOO1.C1.HA.3.438.root.4.12.lane7.NoIndex.L007.sequences","2382.SH007.C6.RH.2.707.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00371","1001.SKD8","2382.SH005.C3.RH.3.662.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00386","1642.MS00567","2382.RU006.C181.RH.4.792.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00517","1642.MS00621","1642.MS00466","2382.HE003.C181.HA.4.768.root.9.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.5.298.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00361","1642.MS00446","1642.MS00595","2382.RU006.C181.RH.4.592.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00524","2382.SH004.C1.RH.2.7.root.6.11.lane1.NoIndex.L001.sequences","2382.SH005.C3.RH.2.258.root.9.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.3.437.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00591","1642.MS00395","1642.MS00449","1642.MS00421","1642.MS00375","2382.MU002.C3.HA.4.75.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00491","2382.DPOO1.C1.HA.2.633.root.9.12.lane7.NoIndex.L007.sequences","1642.MS00635","2382.SH007.C6.RH.4.318.root.9.11.lane1.NoIndex.L001.sequences","2382.DPOO1.C1.HA.4.442.rhizo.4.12.r1.lane7.NoIndex.L007.sequences","1642.MS00619","1642.MS00432","2382.MU002.C3.HA.2.283.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00604","2382.HE003.C181.HA.4.568.root.4.12.lane7.NoIndex.L007.sequences","1642.MS00474"
"2382.DPOO1.C1.HA.2.633.root.9.12.lane7.NoIndex.L007.sequences",-4.3874782623807,-4.19530464889303,-4.10292121651415,-4.8408780378229,-1.50856071544996,-5.00346493655406,-3.4320870695862,-1.35361052720278,0.229136096769195,-5.40811195320165,-0.904455942229505,1.57027598917554,0.0453691304198326,-4.22093845897379,-4.46651400976728,-1.56680537779483,0.297289757843188,-1.09153015743786,-3.89189243441469,1.24211580038183,-4.39431508329001,-4.0033267618862,-5.52103027772128,-1.2298296552719,-1.08481613272203,0.923007327863879,-1.34368929865275,-0.0813131389784879,-3.8065681321001,-0.19459349690198,NA,1.41946080926305,-3.90742184384257,-5.04910720960748,1.9773779381175,-0.824439775807878,-4.22516843993851,0.393413066039548,-4.58544461382879,0.669396623168589
"1642.MS00635",3.94333586022508,2.89436127137876,1.9792153938422,7.10585914991709,-1.33583685409692,2.28044173323706,9.71084219122872,-3.37146489652558,-4.25122176836445,7.09359262589817,-5.14812042825668,-2.2107873279973,-3.57563311428244,0.838344540167321,3.61879452438067,-3.2903658752744,-2.59180793133696,-2.70063779489104,10.1853664619083,-1.74132022322101,0.633745172454802,2.11900518809753,7.36673457646874,-2.49421660425504,-4.13845045889012,-3.09152606759812,-3.10878495372925,-1.6207143605212,1.59701836924295,-2.68299657514119,1.41946080926305,NA,1.47636668149918,6.89955987409156,-2.48372803892751,-2.65904251690181,0.944583873011663,-1.17598347106345,0.523637626173357,-3.01113471048198
"2382.SH007.C6.RH.4.318.root.9.11.lane1.NoIndex.L001.sequences",-6.68854059915546,-3.79428111033932,-4.92252942329868,-3.60732120222167,-0.364427740077072,-4.69438410611675,-3.57509583013322,-1.22463279218898,0.189964627141544,-5.78118777229052,-0.536947111120405,2.11553192166934,0.167949556008454,-5.79187466791259,-5.2251097801377,-1.1597828156389,0.674856350436928,-0.636141352334414,-3.43676406506126,1.49750859130438,-5.95164145084949,-6.6900996715965,-5.70175263496686,-0.802913175734629,-0.818287005142313,1.17714976172055,-0.934190565194372,0.226196311801271,-6.45008847816843,0.446711068412869,-3.90742184384257,1.47636668149918,NA,-5.52122930870724,2.0975371443834,-0.551262827271532,-6.77614523206553,0.812994335977486,-5.4764939945837,0.346898992665751
"2382.DPOO1.C1.HA.4.442.rhizo.4.12.r1.lane7.NoIndex.L007.sequences",-4.70944835785247,-3.89430530840768,-5.66347394188351,-7.61350731798354,1.11418384269112,-2.15803100541326,-7.84064880645065,0.028940792953295,3.62810299880067,-7.71922344340184,0.484590318608468,5.82799846979484,2.14604936353466,-5.71829448204015,-6.43441905660818,1.27972071922214,3.39377727364838,0.124120329699713,-4.72036028971457,4.79227791457441,-3.78684308675583,-5.4046295137541,-6.8999269139244,1.11244073539178,1.01099061792329,5.34447158793934,0.978406478937284,3.29540403093692,-3.98428419260951,1.44041160884106,-5.04910720960748,6.89955987409156,-5.52122930870724,NA,6.48669294860002,1.03810122218128,-4.80316501648317,2.10932020680207,-6.01796680879149,4.39495043446857
"1642.MS00619",4.66839266837374,4.08733169348363,2.4405247967425,7.40859473376075,-0.62738885228674,2.62906215208799,6.2577285523588,-1.20170307675797,-1.93871006272794,7.99885244381588,-1.34659121296344,-1.35663773893291,-1.39564106658317,1.57623461653404,3.74271354438912,-2.20108316397891,-0.784678717811018,-2.17317092287355,10.1186029933343,-1.8141684695998,0.973948830058148,2.4436750948191,6.98532573707856,-2.10763584727237,-1.40776939579009,-1.84131123415276,-1.16300803286192,-1.07704069610667,2.1607624482961,-0.942732766768297,1.9773779381175,-2.48372803892751,2.0975371443834,6.48669294860002,NA,-1.5854976667845,1.30301409019203,-3.81357891655237,1.05216284973374,-2.71284318713458
"1642.MS00432",-0.0168555979921173,-0.268322113873768,-1.04693213608242,1.30474893235081,-2.17072881936221,0.273192178255354,5.24771908915972,-5.02551389269501,-4.02660701523503,2.16763053110617,-3.72110839979677,-2.19932317732009,-3.80464336203277,-0.227787322349418,0.0492972786659199,-4.53925010666572,-3.53131683649182,-3.26746998773749,5.3143587627597,-3.00520517990328,-0.533825266679705,-0.0953976272379309,0.483866448281249,-3.05079038269067,-4.29138979501548,-3.41905338865065,-4.89956156592885,-1.42705758994444,-0.51674520600854,-2.93746830145151,-0.824439775807878,-2.65904251690181,-0.551262827271532,1.03810122218128,-1.5854976667845,NA,-1.06570307930915,-1.24654213472229,-0.792873934276563,-2.57863239127584
"2382.MU002.C3.HA.2.283.root.9.11.lane1.NoIndex.L001.sequences",-6.9879952627385,-3.83620232145944,-7.73766538138484,-3.83451368802531,-0.20901583020039,-4.17128946944591,-3.02238870904435,-1.40561630560093,-0.225216307051345,-4.84294292100081,-0.852523380759267,2.59820659577163,-0.267418065563872,-5.83357606114748,-3.23602699391497,-1.683640430598,0.182834943839825,-1.04542398801309,-4.08445817111714,0.706766380345745,-3.58953715185782,-8.26220532827862,-4.14707465721818,-1.3632157247521,-1.08186550697059,0.388829168579518,-1.11287873632707,-0.20158165796969,-6.76455682448421,-0.296693325787162,-4.22516843993851,0.944583873011663,-6.77614523206553,-4.80316501648317,1.30301409019203,-1.06570307930915,NA,0.0474624938072996,-6.09636275060998,0.0661353174415505
"1642.MS00604",1.85735265001556,1.58511568784768,0.530710635940694,2.60532656498563,-0.709581380420675,0.930871029616697,3.07416063417035,-2.38793619891199,-3.79043977892466,3.33092943487806,-1.31405561784061,-3.89276932058719,-1.22596202497401,0.567904076922247,1.12187512617966,-1.78975278308744,-1.09671323305326,-1.24949550764145,4.34899480421675,-4.04519005739317,0.314355077292916,0.984052712035482,1.92682049736928,-2.65665353874548,-3.00801310581516,-2.43387365397165,-2.80706019148755,-1.8422373512978,0.72605655256742,-2.01525079755085,0.393413066039548,-1.17598347106345,0.812994335977486,2.10932020680207,-3.81357891655237,-1.24654213472229,0.0474624938072996,NA,0.0462343578851006,-5.09361508631131
"2382.HE003.C181.HA.4.568.root.4.12.lane7.NoIndex.L007.sequences",-6.4440878953328,-4.77541387657702,-6.61609008875665,-3.18035232395727,-1.36170896256664,-4.14428856458879,-3.78108065297589,-1.27162571173273,-0.00568116600241455,-6.45745881526086,-0.77174707394995,0.655868007201355,-0.291131463365598,-5.30409163219455,-5.34449664368116,-1.4553337946146,-0.0204317453306869,-0.668079014426282,-2.51735069448575,0.6753594899576,-6.45220647114185,-5.99413776891097,-6.22298340199774,-0.880953042227301,-0.971403073728536,0.291539710877137,-1.28879030338825,-0.0559473352748612,-6.07360871838037,-0.292345027280333,-4.58544461382879,0.523637626173357,-5.4764939945837,-6.01796680879149,1.05216284973374,-0.792873934276563,-6.09636275060998,0.0462343578851006,NA,-0.146265325321531
"1642.MS00474",2.01032267323299,1.36463755072375,0.674438124410149,4.44257619409484,-1.96670902895432,0.811208897319474,6.11844926302529,-4.38788718475367,-4.80822319700805,4.56990187004022,-3.65803901522784,-3.09149834205451,-3.39853502474937,0.290444153118307,1.83996594664002,-3.37954445107287,-3.25023573310652,-2.66544742278681,7.57083061856205,-3.10468526832751,0.0269341912965764,1.09663641415049,4.28226044419576,-2.69065259441613,-5.40802965775135,-3.69575063429174,-4.52673838756911,-2.04923145917207,0.722803285128214,-2.84256330631758,0.669396623168589,-3.01113471048198,0.346898992665751,4.39495043446857,-2.71284318713458,-2.57863239127584,0.0661353174415505,-5.09361508631131,-0.146265325321531,NA
