"","1642.MS00549","1642.MS00607","1642.MS00371","1642.MS00365","2382.SH008.C6.HA.4.115.root.6.11.lane1.NoIndex.L001.sequences","1642.MS00406","1642.MS00476","2382.SH004.C1.RH.5.422.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00384","2382.SH004.C1.RH.2.407.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00383","1642.MS00503","2382.SH007.C6.RH.1.703.root.9.12.lane7.NoIndex.L007.sequences","2382.RU006.C181.RH.5.597.rhizo.4.12.lane7.NoIndex.L007.sequences","2382.HE003.C181.HA.5.373.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00438","2382.SH005.C3.RH.4.667.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00388","1642.MS00445","2382.SH008.C6.HA.3.538.root.4.12.lane7.NoIndex.L007.sequences","2382.SH008.C6.HA.5.348.root.9.11.lane1.NoIndex.L001.sequences","2382.HE003.C181.HA.2.557.rhizo.4.12.lane7.NoIndex.L007.sequences","1642.MS00413","2382.SH004.C1.RH.1.203.root.9.11.lane1.NoIndex.L001.sequences","1642.MS00496","1642.MS00488","2382.DPOO1.C1.HA.1.23.root.6.11.lane1.NoIndex.L001.sequences","2382.SH007.C6.RH.3.712.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00358","1642.MS00405","1642.MS00532","1642.MS00543","1642.MS00467","1642.MS00633","2382.DPOO1.C1.HA.3.438.root.4.12.lane7.NoIndex.L007.sequences","2382.SH004.C1.RH.2.408.root.4.12.lane7.NoIndex.L007.sequences","2382.MU002.C3.HA.5.498.root.4.12.lane7.NoIndex.L007.sequences","2382.HE003.C181.HA.5.139.root.6.11.lane1.NoIndex.L001.sequences","2382.MU002.C3.HA.5.697.rhizo.9.12.lane7.NoIndex.L007.sequences","1642.MS00548"
"1642.MS00532",-4.41064400170272,-1.86996930321887,-2.14658405966321,-1.60590913897344,1.08739099614186,-4.2199975543728,-4.77845211626717,4.13274755185236,-3.93414869535924,3.33247898845417,-3.39068352318487,-3.30690762237607,0.457669342762361,5.53441104603143,0.714615905949026,-3.21949054369286,4.76142144475961,-3.07032985553195,-3.98129660893598,1.8821830778756,-0.0693166104118578,3.57414427561536,-3.93366266439362,2.76796155112393,-4.01824921504435,-2.85292416368333,0.805475125271208,5.47161468617387,1.19396290884136,-2.97837395243856,NA,-3.82203523018425,-4.52445940939289,-2.68505759766559,0.51053489684712,1.34545538009251,0.545062312066784,0.655024546682474,6.56353995706281,-3.1605210391533
"1642.MS00543",-5.51699664518879,-1.79947190691609,-2.39378085692044,-2.85339712581797,-0.0442378954866905,-5.94180604259494,-4.97860007783485,3.70215131492918,-5.81529682272878,2.32734660611986,-5.63421397770113,-6.00991524931565,-0.27698595213824,4.30819646757991,0.00410159577044646,-4.2777861478275,4.22250186518535,-3.36912027636264,-5.74112667736652,0.111147124764833,-0.676342147171452,2.94658195573118,-4.45237847636675,1.39462295922836,-5.31309547880841,-5.03708477970316,0.169752909456951,4.24258192635323,2.75563724204447,-4.30557682194882,-3.82203523018425,NA,-4.27359989119945,-1.81789408349215,-0.186850324816385,-0.218559525716723,0.291231146851161,0.496948371054838,7.25418326614822,-5.07361925881479
"1642.MS00467",-4.6878469354787,-1.433440593954,-3.7194171568949,-3.03034628304255,0.985059022077326,-7.20934568074506,-5.87263859129067,2.55962415514287,-5.91116435037293,2.30856801040019,-5.23829931565044,-3.59731169490423,0.66467938642461,5.48093465626751,0.798573335477031,-2.53572409924528,5.39607824123393,-3.65469204897693,-5.21747380462161,0.155019266401323,0.0663457764175203,4.50375766977482,-4.93653145129757,2.24951006704855,-5.43037504715155,-3.41257773208329,1.77053403927252,5.44138126893829,0.0348249810665319,-5.45637249773126,-4.52445940939289,-4.27359989119945,NA,-1.62040197196191,1.29561799535062,0.705543041193654,1.37266929400159,0.861255231838621,6.97828205073912,-4.66793408476097
"1642.MS00633",-3.30078267672963,-3.72361767451521,-2.10125207003754,-2.33626078519962,2.80427110769554,-4.67274304640236,-3.38554437378002,8.99491749922638,-1.96738488489102,7.75789110018247,-2.51064216682696,-2.10664570778684,3.1435083895533,9.34506382583377,3.18500599431241,-3.26257872684571,9.82916740663262,-2.36371205292156,-4.18581147282953,1.87740686034618,3.00741455774898,7.59433767487737,-2.05000534940993,5.95453819530507,-2.58126410146601,-2.65627451456459,3.52567321378062,10.5776959627928,1.10117532715821,-2.29044229393651,-2.68505759766559,-1.81789408349215,-1.62040197196191,NA,3.75926576066709,3.58058853794121,3.49732284829649,2.70549480916169,10.6459074963232,-2.27224486207007
"2382.DPOO1.C1.HA.3.438.root.4.12.lane7.NoIndex.L007.sequences",0.998909270453677,1.68125207931622,-1.37771478018406,-1.88831949206659,-6.1809836684448,-1.06255694139849,0.262679093875424,-6.90679623459654,-1.13726113444089,-6.70598096175236,-0.558754470269001,-0.650898062916837,-5.8442873967965,-4.77828499848393,-5.91263644297576,-0.31535026983975,-6.53244114045139,-0.00893222474726998,1.46930475454755,-6.15594191763669,-4.56777510134054,-5.21037214425924,0.00276496905259293,-5.76993363697396,0.276161104592635,3.60565857111028,-6.89006904233278,-4.17681966837837,1.71567591837259,0.356681434435147,0.51053489684712,-0.186850324816385,1.29561799535062,3.75926576066709,NA,-5.94145302149172,-6.93790161620859,-6.56153980220867,-3.98650960062665,0.596139720832578
"2382.SH004.C1.RH.2.408.root.4.12.lane7.NoIndex.L007.sequences",0.530833482560071,1.58870662732224,-0.699617034437088,-0.909531169193096,-5.4572300618873,-0.518579020757256,0.959434326132569,-6.51661626555999,-0.740147173546708,-4.92493837129378,-0.339446755889678,-0.344749543333818,-6.0833167955301,-4.46834888335571,-5.09139641661825,0.199619452511062,-4.79065203765959,0.97579166612955,2.19555054964146,-5.77384535727102,-5.39635543977009,-4.4804561183329,0.727450855149094,-5.67827881409226,0.859564384817723,3.89258140253503,-5.79032775567954,-6.11946571548684,0.953851222483273,0.391133785059238,1.34545538009251,-0.218559525716723,0.705543041193654,3.58058853794121,-5.94145302149172,NA,-6.0132506408231,-6.69056544510899,-3.35496230695964,0.931295746028225
"2382.MU002.C3.HA.5.498.root.4.12.lane7.NoIndex.L007.sequences",0.64594047848117,1.14865809832653,-0.16592194263259,-1.01550591706703,-6.00669496490406,-0.789915044449533,0.746963642396477,-7.40277121611694,-0.723973159373454,-7.33905703200907,0.0546025728386869,-0.546613945267196,-6.73648806249812,-5.2218410201667,-5.16097632364338,0.0922666806677245,-6.74945779683841,1.05638430956088,2.09011292453702,-0.684186977686376,-4.06067879868789,-5.79300590800155,0.754793144044966,-6.1629766540239,0.76688841822435,2.97669710317011,-7.83742008628782,-4.51895142631186,1.20444303937182,0.661690262888505,0.545062312066784,0.291231146851161,1.37266929400159,3.49732284829649,-6.93790161620859,-6.0132506408231,NA,-5.58040768088066,-4.66312913106083,0.526617302376292
"2382.HE003.C181.HA.5.139.root.6.11.lane1.NoIndex.L001.sequences",0.281231078347923,1.01340028579819,-0.0345878899101228,-0.916611130754578,-6.97836781440863,-0.786510775136114,0.343167496867528,-6.29949128700052,-0.641034579738431,-6.76204549919841,0.429630459675804,-0.481850374115319,-6.19472959661453,-3.58281791921646,-5.57301855352568,0.00357223613280714,-6.49972392840532,1.31612782932546,1.18814616459409,-5.84838167189314,-4.34723658371006,-5.42490490328872,0.231130287752068,-6.61537570373044,-0.210939992300083,1.98507108564289,-7.17026198877904,-3.57045280938398,1.26112180833353,0.0554575154068999,0.655024546682474,0.496948371054838,0.861255231838621,2.70549480916169,-6.56153980220867,-6.69056544510899,-5.58040768088066,NA,-3.85597523818421,0.210953930687895
"2382.MU002.C3.HA.5.697.rhizo.9.12.lane7.NoIndex.L007.sequences",7.21244738015709,6.57963028264679,3.38975121554405,2.07832585904201,-4.04503603219757,4.56086389182777,6.17974428131474,-4.43421239017383,1.22418560391592,-4.11212013003793,6.66001471533345,2.08973513870306,-4.11013283451449,-5.65476380177862,-3.97619736194065,2.75380628142827,-5.66491616219717,5.60699583794962,9.71014387471947,-3.80681620116631,-4.6069059941495,-4.08638514871628,5.03693428032862,-3.13978074731507,6.32323193510307,11.8192917274285,-3.19435767538343,-5.33621499937947,2.8478098839231,5.72783853237892,6.56353995706281,7.25418326614822,6.97828205073912,10.6459074963232,-3.98650960062665,-3.35496230695964,-4.66312913106083,-3.85597523818421,NA,4.40657743413781
"1642.MS00548",-5.54018514016656,-0.904016653209208,-2.01377320891539,-2.08593195337103,0.34335512865075,-6.33368433758416,-4.77090398059746,2.14016807199778,-4.64750646772389,1.97355651293488,-3.69134130825833,-5.41836839373107,0.15156028553493,3.69972552349667,0.403115613104355,-2.9238531919625,3.36574751238576,-2.00425457511259,-4.65475476676661,1.08732331577172,-0.414761782649201,2.92147082977528,-3.64643530185193,1.78117428365282,-5.29571553770425,-3.02376907730689,0.519558546114882,3.54488499317786,1.36133508194666,-4.04460314539231,-3.1605210391533,-5.07361925881479,-4.66793408476097,-2.27224486207007,0.596139720832578,0.931295746028225,0.526617302376292,0.210953930687895,4.40657743413781,NA
